timestamp,LP FIR Sample,New ECG Sample,R-R Interval,bpm
2528.652099,-9,-4,1154,52
2528.65292,-11,-19,1154,52
2528.653936,-14,-40,1154,52
2528.655004,-16,-55,1154,52
2528.655927,-15,-52,1154,52
2528.656901,-11,-41,1154,52
2528.657899,-8,-63,1154,52
2528.658882,-10,-85,1154,52
2528.659896,-16,-83,1154,52
2528.660852,-20,-63,1154,52
2528.661871,-22,-46,1154,52
2528.662866,-23,-18,1154,52
2528.663869,-21,15,1154,52
2528.664863,-16,58,1154,52
2528.665859,-12,56,1154,52
2528.666938,-11,1,1154,52
2528.667848,-16,-72,1154,52
2528.66882,-25,-99,1154,52
2528.669822,-33,-89,1154,52
2528.670868,-37,-70,1154,52
2528.671821,-40,-56,1154,52
2528.672803,-41,-36,1154,52
2528.673761,-39,-6,1154,52
2528.674816,-36,15,1154,52
2528.6758,-32,30,1154,52
2528.676771,-28,32,1154,52
2528.677781,-25,-7,1154,52
2528.678763,-24,-61,1154,52
2528.67982,-24,-74,1154,52
2528.680748,-23,-58,1154,52
2528.681751,-24,-67,1154,52
2528.682733,-27,-78,1154,52
2528.683718,-31,-57,1154,52
2528.68472,-34,-3,1154,52
2528.68574,-32,94,1154,52
2528.686711,-28,92,1154,52
2528.687691,-23,11,1154,52
2528.688688,-21,-51,1154,52
2528.689646,-19,-51,1154,52
2528.690688,-16,-15,1154,52
2528.691686,-13,17,1154,52
2528.692666,-10,21,1154,52
2528.693684,-8,35,1154,52
2528.694659,-4,94,1154,52
2528.695646,-1,79,1154,52
2528.696644,-3,-5,1154,52
2528.697637,-7,-74,1154,52
2528.69863,-6,-59,1154,52
2528.699588,-4,-30,1154,52
2528.700625,-2,-9,1154,52
2528.701607,2,19,1154,52
2528.702606,5,-1,1154,52
2528.703602,7,-20,1154,52
2528.704585,7,2,1154,52
2528.705585,4,18,1154,52
2528.706586,0,-3,1154,52
2528.707589,-3,-54,1154,52
2528.708567,-4,-73,1154,52
2528.709554,-3,-31,1154,52
2528.71054,-3,-5,1154,52
2528.711569,-5,-26,1154,52
2528.71253,-8,-42,1154,52
2528.713529,-12,-35,1154,52
2528.714501,-16,6,1154,52
2528.71555,-17,58,1154,52
2528.716499,-14,66,1154,52
2528.717506,-10,4,1154,52
2528.71852,-10,-68,1154,52
2528.719513,-13,-94,1154,52
2528.72046,-16,-70,1154,52
2528.721477,-19,-25,1154,52
2528.722476,-19,-6,1154,52
2528.723456,-19,-22,1154,52
2528.724443,-21,-35,1154,52
2528.725439,-23,-25,1154,52
2528.726441,-23,-12,1154,52
2528.727511,-22,-16,1154,52
2528.728406,-19,-19,1154,52
2528.729435,-17,5,1154,52
2528.730542,-17,-7,1154,52
2528.731538,-16,-5,1154,52
2528.732406,-13,28,1154,52
2528.733481,-9,46,1154,52
2528.734376,-8,16,1154,52
2528.735384,-11,-3,1154,52
2528.736374,-13,30,1154,52
2528.737358,-11,52,1154,52
2528.738351,-5,44,1154,52
2528.73934,0,16,1154,52
2528.740347,4,9,1154,52
2528.741334,6,21,1154,52
2528.742315,8,32,1154,52
2528.743324,11,48,1154,52
2528.744325,17,75,1154,52
2528.74532,21,67,1154,52
2528.746302,24,42,1154,52
2528.747301,25,4,1154,52
2528.748302,25,-19,1154,52
2528.749284,24,-10,1154,52
2528.750312,24,-5,1154,52
2528.751255,23,-30,1154,52
2528.752268,20,-30,1154,52
2528.75326,17,-15,1154,52
2528.754235,17,13,1154,52
2528.755254,20,51,1154,52
2528.756236,19,23,1154,52
2528.75724,15,-28,1154,52
2528.758255,10,-69,1154,52
2528.75924,6,-62,1154,52
2528.76021,5,-12,1154,52
2528.761192,5,20,1154,52
2528.762206,5,28,1154,52
2528.763418,3,15,1154,52
2528.764194,0,23,1154,52
2528.765176,0,54,1154,52
2528.766215,1,64,1154,52
2528.767176,2,21,1154,52
2528.768153,1,-32,1154,52
2528.76916,-1,-60,1154,52
2528.77024,-5,-89,1154,52
2528.771119,-7,-80,1154,52
2528.772127,-7,-20,1154,52
2528.773176,-5,17,1154,52
2528.774154,-4,33,1154,52
2528.77512,-5,40,1154,52
2528.776115,-4,42,1154,52
2528.777095,0,52,1154,52
2528.778082,5,40,1154,52
2528.779084,9,23,1154,52
2528.78009,11,25,1154,52
2528.781076,11,31,1154,52
2528.782069,12,37,1154,52
2528.783026,13,36,1154,52
2528.784033,12,7,1154,52
2528.785048,9,1,1154,52
2528.786123,7,24,1154,52
2528.787068,8,32,1154,52
2528.788021,10,-1,1154,52
2528.789014,10,-53,1154,52
2528.790059,11,-73,1154,52
2528.790996,10,-93,1154,52
2528.791986,6,-100,1154,52
2528.792965,1,-77,1154,52
2528.793951,0,-21,1154,52
2528.795017,-1,36,1154,52
2528.795974,0,51,1154,52
2528.797002,0,47,1154,52
2528.797946,-1,31,1154,52
2528.798988,-1,11,1154,52
2528.799953,-3,-9,1154,52
2528.800963,-5,-5,1154,52
2528.801896,-5,44,1154,52
2528.803001,-3,70,1154,52
2528.803931,-2,28,1154,52
2528.804902,-3,-27,1154,52
2528.805971,-7,-57,1154,52
2528.806934,-12,-71,1154,52
2528.807925,-16,-65,1154,52
2528.808969,-15,-34,1154,52
2528.809915,-11,9,1154,52
2528.810876,-3,51,1154,52
2528.811848,3,48,1154,52
2528.812854,6,-9,1154,52
2528.813875,4,-67,1154,52
2528.814847,0,-47,1154,52
2528.815827,0,45,1154,52
2528.816881,2,91,1154,52
2528.817809,2,43,1154,52
2528.818846,2,1,1154,52
2528.81982,2,-2,1154,52
2528.820809,3,17,1154,52
2528.821817,2,22,1154,52
2528.822901,0,-2,1154,52
2528.823785,-2,-6,1154,52
2528.824772,0,11,1154,52
2528.825773,5,58,1154,52
2528.826745,13,94,1154,52
2528.827745,20,80,1154,52
2528.828743,23,13,1154,52
2528.829743,21,-28,1154,52
2528.830722,19,16,1154,52
2528.831704,21,82,1154,52
2528.832736,27,116,1154,52
2528.833719,35,98,1154,52
2528.83471,41,73,1154,52
2528.835699,41,42,1154,52
2528.836693,36,-9,1154,52
2528.837683,32,-31,1154,52
2528.838672,31,-18,1154,52
2528.839754,30,-20,1154,52
2528.840652,27,-61,1154,52
2528.841616,20,-107,1154,52
2528.84272,15,-97,1154,52
2528.84367,14,-38,1154,52
2528.844652,13,-8,1154,52
2528.845632,10,9,1154,52
2528.846634,8,38,1154,52
2528.84761,5,28,1154,52
2528.848594,4,-4,1154,52
2528.849593,5,-16,1154,52
2528.850616,4,12,1154,52
2528.851597,2,37,1154,52
2528.852611,-1,27,1154,52
2528.85367,-6,11,1154,52
2528.854599,-10,-9,1154,52
2528.855555,-14,-34,1154,52
2528.856559,-14,-28,1154,52
2528.857555,-13,3,1154,52
2528.858562,-11,8,1154,52
2528.859529,-10,2,1154,52
2528.860519,-6,32,1154,52
2528.861507,1,56,1154,52
2528.862514,8,32,1154,52
2528.863484,9,-9,1154,52
2528.864644,8,-42,1154,52
2528.8655,5,-54,1154,52
2528.866498,2,-19,1154,52
2528.867479,0,-23,1154,52
2528.86848,-3,-75,1154,52
2528.869559,-8,-111,1154,52
2528.87047,-13,-93,1154,52
2528.871437,-18,-55,1154,52
2528.872445,-21,-33,1154,52
2528.873438,-23,-29,1154,52
2528.874437,-23,-17,1154,52
2528.875448,-22,-11,1154,52
2528.876421,-22,-19,1154,52
2528.877422,-23,-19,1154,52
2528.87839,-23,3,1154,52
2528.879388,-22,24,1154,52
2528.880373,-23,14,1154,52
2528.881392,-26,4,1154,52
2528.882389,-26,21,1154,52
2528.883399,-23,45,1154,52
2528.884345,-19,48,1154,52
2528.885345,-15,22,1154,52
2528.88635,-14,-2,1154,52
2528.887357,-13,6,1154,52
2528.888316,-7,35,1154,52
2528.889331,0,53,1154,52
2528.890303,6,33,1154,52
2528.891316,9,-8,1154,52
2528.892306,8,-38,1154,52
2528.893271,6,-83,1154,52
2528.894278,3,-69,1154,52
2528.895285,4,4,1154,52
2528.896292,8,60,1154,52
2528.89726,12,61,1154,52
2528.898263,15,79,1154,52
2528.899248,19,88,1154,52
2528.900308,20,43,1154,52
2528.901243,21,21,1154,52
2528.902232,23,53,1154,52
2528.903239,24,69,1154,52
2528.904246,23,41,1154,52
2528.90525,21,-27,1154,52
2528.906199,17,-78,1154,52
2528.907194,13,-86,1154,52
2528.908192,8,-62,1154,52
2528.909179,4,-14,1154,52
2528.910178,3,3,1154,52
2528.911172,4,5,1154,52
2528.91218,7,31,1154,52
2528.913161,14,54,1154,52
2528.914154,19,32,1154,52
2528.915148,19,14,1154,52
2528.916136,17,21,1154,52
2528.917144,15,3,1154,52
2528.918119,10,-19,1154,52
2528.919151,4,-19,1154,52
2528.920133,2,6,1154,52
2528.921129,2,8,1154,52
2528.922117,0,18,1154,52
2528.923099,-1,33,1154,52
2528.924091,-1,33,1154,52
2528.925079,0,17,1154,52
2528.926092,4,9,1154,52
2528.927065,9,12,1154,52
2528.928068,14,38,1154,52
2528.929053,18,52,1154,52
2528.93006,20,44,1154,52
2528.931029,21,37,1154,52
2528.932051,20,14,1154,52
2528.933024,16,-33,1154,52
2528.934041,12,-47,1154,52
2528.935014,10,-26,1154,52
2528.936038,9,-2,1154,52
2528.937022,11,41,1154,52
2528.937971,15,57,1154,52
2528.939004,18,56,1154,52
2528.940004,20,37,1154,52
2528.940973,19,-10,1154,52
2528.941977,17,-15,1154,52
2528.942971,17,21,1154,52
2528.943962,18,55,1154,52
2528.944942,19,46,1154,52
2528.945946,19,11,1154,52
2528.946935,17,-31,1154,52
2528.947931,12,-58,1154,52
2528.94896,8,-34,1154,52
2528.950039,6,5,1154,52
2528.950979,5,17,1154,52
2528.951879,5,16,1154,52
2528.952945,7,9,1154,52
2528.953909,10,-4,1154,52
2528.954874,12,18,1154,52
2528.955887,13,32,1154,52
2528.956861,13,28,1154,52
2528.95787,11,12,1154,52
2528.958896,8,4,1154,52
2528.959883,7,11,1154,52
2528.960847,10,53,1154,52
2528.961842,14,69,1154,52
2528.962818,15,38,1154,52
2528.963822,13,21,1154,52
2528.964812,11,12,1154,52
2528.965804,10,-13,1154,52
2528.966825,10,-28,1154,52
2528.967796,13,-13,1154,52
2528.968785,16,38,1154,52
2528.969781,21,90,1154,52
2528.970769,25,103,1154,52
2528.971741,29,98,1154,52
2528.972776,32,70,1154,52
2528.973786,33,24,1154,52
2528.974742,32,-8,1154,52
2528.975754,29,-30,1154,52
2528.97673,26,-38,1154,52
2528.977719,23,-35,1154,52
2528.978714,24,17,1154,52
2528.979705,28,85,1154,52
2528.980705,32,130,1154,52
2528.981709,34,128,1154,52
2528.982702,38,115,1154,52
2528.983697,43,117,1154,52
2528.984688,48,101,1154,52
2528.985676,54,106,1154,52
2528.98668,60,103,1154,52
2528.987681,63,53,1154,52
2528.988684,62,16,1154,52
2528.98968,58,5,1154,52
2528.990651,53,-7,1154,52
2528.991624,48,1,1154,52
2528.992634,46,36,1154,52
2528.99363,49,75,1154,52
2528.994605,53,90,1154,52
2528.995609,60,103,1154,52
2528.996624,68,127,1154,52
2528.997601,78,154,1154,52
2528.998588,87,197,1154,52
2528.999595,93,205,1154,52
2529.000567,95,168,1154,52
2529.001566,94,108,1154,52
2529.002564,91,56,1154,52
2529.003559,86,32,1154,52
2529.004558,83,39,1154,52
2529.005594,81,67,1154,52
2529.006539,80,78,1154,52
2529.007563,81,61,1154,52
2529.00855,82,54,1154,52
2529.009518,85,58,1154,52
2529.010538,88,47,1154,52
2529.011481,90,53,1154,52
2529.012511,94,104,1154,52
2529.013486,96,117,1154,52
2529.014467,98,133,1154,52
2529.015528,101,168,1154,52
2529.016447,103,168,1154,52
2529.017457,102,135,1154,52
2529.018446,97,81,1154,52
2529.019443,87,15,1154,52
2529.020465,79,2,1154,52
2529.021423,75,32,1154,52
2529.022486,75,48,1154,52
2529.023425,75,39,1154,52
2529.024403,74,21,1154,52
2529.025413,71,11,1154,52
2529.026401,69,37,1154,52
2529.027384,70,69,1154,52
2529.028387,71,79,1154,52
2529.029392,73,102,1154,52
2529.030362,76,106,1154,52
2529.031369,78,94,1154,52
2529.03239,77,84,1154,52
2529.033452,74,55,1154,52
2529.03433,69,31,1154,52
2529.035339,60,-16,1154,52
2529.036322,49,-43,1154,52
2529.037318,42,-14,1154,52
2529.038326,37,-17,1154,52
2529.039294,35,-19,1154,52
2529.040354,36,19,1154,52
2529.041312,37,53,1154,52
2529.042293,37,50,1154,52
2529.043287,37,41,1154,52
2529.044383,37,26,1154,52
2529.045267,39,45,1154,52
2529.046266,39,36,1154,52
2529.047255,34,-25,1154,52
2529.048255,28,-42,1154,52
2529.049256,23,-11,1154,52
2529.050296,17,-14,1154,52
2529.05121,9,-57,1154,52
2529.052225,1,-83,1154,52
2529.053225,-4,-52,1154,52
2529.054223,-6,-17,1154,52
2529.055199,-6,-14,1154,52
2529.056169,-5,-23,1154,52
2529.0572,-8,-79,1154,52
2529.058197,-13,-117,1154,52
2529.059185,-18,-124,1154,52
2529.060173,-25,-122,1154,52
2529.061163,-34,-118,1154,52
2529.062148,-42,-112,1154,52
2529.063135,-49,-98,1154,52
2529.064132,-54,-79,1154,52
2529.065122,-59,-46,1154,52
2529.06612,-61,-13,1154,52
2529.06713,-61,-9,1154,52
2529.068162,-60,-39,1154,52
2529.069103,-64,-86,1154,52
2529.070111,-68,-101,1154,52
2529.0711,-72,-118,1154,52
2529.072112,-75,-152,1154,52
2529.073088,-81,-167,1154,52
2529.074082,-88,-160,1154,52
2529.075068,-92,-93,1154,52
2529.076076,-90,12,1154,52
2529.077057,-84,44,1154,52
2529.078045,-79,-15,1154,52
2529.079033,-76,-58,1154,52
2529.080044,-71,-38,1154,52
2529.081047,-66,-12,1154,52
2529.082037,-59,20,1154,52
2529.083018,-52,41,1154,52
2529.084018,-47,27,1154,52
2529.085009,-45,-5,1154,52
2529.086007,-47,-48,1154,52
2529.086984,-49,-46,1154,52
2529.087955,-47,-6,1154,52
2529.088977,-44,-15,1154,52
2529.090004,-41,-44,1154,52
2529.090961,-37,-37,1154,52
2529.091966,-29,-9,1154,52
2529.092962,-21,2,1154,52
2529.093954,-15,-42,1154,52
2529.094938,-16,-104,1154,52
2529.095958,-22,-123,1154,52
2529.096938,-30,-103,1154,52
2529.097946,-33,-82,1154,52
2529.098977,-34,-71,1154,52
2529.099921,-35,-67,1154,52
2529.10093,-38,-68,1154,52
2529.101891,-42,-67,1154,52
2529.102894,-48,-75,1154,52
2529.103904,-54,-89,1154,52
2529.10485,-59,-99,1154,52
2529.105836,-63,-127,1154,52
2529.106851,-68,-147,1154,52
2529.107887,-74,-134,1154,52
2529.108853,-79,-113,1154,52
2529.109846,-80,-55,1154,52
2529.110833,-78,-8,1154,52
2529.111834,-79,-20,1154,52
2529.112854,-82,-73,1154,52
2529.11381,-84,-84,1154,52
2529.114816,-80,-16,1154,52
2529.115822,-73,13,1154,52
2529.116782,-68,-2,1154,52
2529.117823,-65,-10,1154,52
2529.118792,-62,-18,1154,52
2529.119782,-59,-11,1154,52
2529.120774,-55,9,1154,52
2529.121759,-51,23,1154,52
2529.122797,-45,33,1154,52
2529.123752,-38,55,1154,52
2529.124739,-28,104,1154,52
2529.125745,-14,163,1154,52
2529.12675,3,201,1154,52
2529.127698,23,260,1154,52
2529.128741,45,327,1154,52
2529.129724,65,362,1154,52
2529.130705,85,383,1154,52
2529.131693,106,398,1154,52
2529.132696,131,429,1154,52
2529.133718,159,480,1154,52
2529.134717,186,517,1154,52
2529.13572,210,493,1154,52
2529.136663,234,486,1154,52
2529.137726,260,508,1154,52
2529.138677,286,490,1154,52
2529.139646,306,397,1154,52
2529.140637,320,286,1154,52
2529.141671,328,197,1154,52
2529.142658,334,140,1154,52
2529.143665,338,135,1154,52
2529.144625,339,123,1154,52
2529.145626,335,79,1154,52
2529.146719,326,37,1154,52
2529.14758,314,10,1154,52
2529.148583,297,-3,1154,52
2529.149587,280,16,1154,52
2529.150557,263,49,1154,52
2529.151573,248,93,1154,52
2529.152572,231,84,1154,52
2529.153564,209,44,1154,52
2529.154626,184,24,1154,52
2529.155745,161,24,1154,52
2529.156523,137,3,1154,52
2529.157542,110,-30,1154,52
2529.158523,83,-40,1154,52
2529.159517,62,-40,1154,52
2529.16051,45,-38,1154,52
2529.161502,32,-62,1154,52
2529.162491,22,-77,1154,52
2529.163495,11,-68,1154,52
2529.164477,2,-61,1154,52
2529.165516,-3,-53,1154,52
2529.166454,-9,-66,1154,52
2529.167455,-13,-73,1154,52
2529.168454,-16,-77,1154,52
2529.169463,-21,-83,1154,52
2529.170447,-29,-106,1154,52
2529.171427,-40,-131,1154,52
2529.172443,-49,-93,1154,52
2529.173468,-53,-40,1154,52
2529.174431,-58,-60,1154,52
2529.175394,-63,-86,1154,52
2529.176427,-68,-89,1154,52
2529.177393,-72,-109,1154,52
2529.178382,-75,-116,1154,52
2529.179363,-79,-103,1154,52
2529.180373,-80,-63,1154,52
2529.181352,-78,-19,1154,52
2529.182395,-73,8,1154,52
2529.183405,-70,-5,1154,52
2529.184334,-68,-22,1154,52
2529.185622,-67,-32,1151,52
2529.186494,-66,-44,1151,52
2529.187397,-65,-47,1151,52
2529.188338,-64,-68,1151,52
2529.189306,-64,-76,1151,52
2529.190301,-62,-69,1151,52
2529.191305,-59,-73,1151,52
2529.192312,-58,-66,1151,52
2529.193272,-60,-81,1151,52
2529.194276,-62,-101,1151,52
2529.19527,-65,-136,1151,52
2529.196287,-68,-167,1151,52
2529.197247,-71,-157,1151,52
2529.198243,-71,-111,1151,52
2529.199229,-68,-47,1151,52
2529.200249,-66,-32,1151,52
2529.201283,-68,-55,1151,52
2529.202257,-71,-48,1151,52
2529.204091,-70,7,1151,52
2529.204548,-67,34,1151,52
2529.205202,-65,15,1151,52
2529.206216,-64,-13,1151,52
2529.207276,-64,-58,1151,52
2529.208175,-65,-82,1151,52
2529.20919,-65,-71,1151,52
2529.210203,-65,-77,1151,52
2529.211165,-66,-88,1151,52
2529.212163,-68,-102,1151,52
2529.213185,-68,-86,1151,52
2529.214162,-68,-110,1151,52
2529.215144,-67,-118,1151,52
2529.216222,-64,-98,1151,52
2529.217217,-60,-70,1151,52
2529.218839,-57,-56,1151,52
2529.219801,-58,-71,1151,52
2529.220113,-60,-66,1151,52
2529.221079,-61,-72,1151,52
2529.222075,-61,-51,1151,52
2529.223122,-61,-8,1151,52
2529.224102,-63,4,1151,52
2529.22507,-64,-15,1151,52
2529.226054,-65,-25,1151,52
2529.227044,-64,-32,1151,52
2529.22804,-63,-71,1151,52
2529.229045,-64,-89,1151,52
2529.230033,-64,-71,1151,52
2529.231036,-63,-65,1151,52
2529.232061,-61,-72,1151,52
2529.233039,-61,-81,1151,52
2529.233993,-57,-37,1151,52
2529.235001,-50,35,1151,52
2529.236015,-42,46,1151,52
2529.23701,-37,41,1151,52
2529.237978,-33,23,1151,52
2529.238991,-30,-11,1151,52
2529.239995,-29,-40,1151,52
2529.240972,-29,-83,1151,52
2529.241949,-31,-91,1151,52
2529.242945,-34,-68,1151,52
2529.243953,-35,-6,1151,52
2529.244938,-33,14,1151,52
2529.245916,-31,26,1151,52
2529.246919,-28,20,1151,52
2529.247944,-24,17,1151,52
2529.248931,-18,30,1151,52
2529.249941,-12,38,1151,52
2529.250908,-7,41,1151,52
2529.2519,-2,29,1151,52
2529.252906,2,6,1151,52
2529.253869,2,-20,1151,52
2529.254872,-1,-50,1151,52
2529.255863,-7,-84,1151,52
2529.256874,-14,-88,1151,52
2529.257854,-19,-74,1151,52
2529.258846,-20,-39,1151,52
2529.25986,-19,-11,1151,52
2529.260817,-14,9,1151,52
2529.261852,-9,13,1151,52
2529.262849,-6,-3,1151,52
2529.263807,-6,-14,1151,52
2529.264806,-7,-6,1151,52
2529.265791,-8,0,1151,52
2529.266794,-10,-16,1151,52
2529.267782,-12,-27,1151,52
2529.26877,-15,-16,1151,52
2529.269794,-16,13,1151,52
2529.270757,-17,15,1151,52
2529.271768,-19,-9,1151,52
2529.272766,-21,-31,1151,52
2529.273851,-22,-36,1151,52
2529.27477,-21,-36,1151,52
2529.275744,-17,-11,1151,52
2529.27673,-11,35,1151,52
2529.277696,-4,70,1151,52
2529.278718,0,65,1151,52
2529.279705,3,44,1151,52
2529.280746,4,23,1151,52
2529.281687,6,69,1151,52
2529.282668,13,126,1151,52
2529.283749,18,93,1151,52
2529.284667,18,-21,1151,52
2529.285657,14,-63,1151,52
2529.286653,13,-37,1151,52
2529.287633,14,-22,1151,52
2529.288667,13,-26,1151,52
2529.289692,11,-36,1151,52
2529.290638,8,-47,1151,52
2529.291629,6,-43,1151,52
2529.292618,5,-49,1151,52
2529.293608,3,-80,1151,52
2529.294659,0,-90,1151,52
2529.29561,-3,-98,1151,52
2529.296654,-9,-80,1151,52
2529.298223,-13,-5,1151,52
2529.299566,-12,83,1151,52
2529.299617,-9,105,1151,52
2529.300626,-5,92,1151,52
2529.301574,-6,66,1151,52
2529.302546,-10,30,1151,52
2529.30356,-13,35,1151,52
2529.304605,-11,17,1151,52
2529.305559,-9,-6,1151,52
2529.30653,-7,-2,1151,52
2529.307521,-6,0,1151,52
2529.308522,-5,-12,1151,52
2529.309518,-4,-25,1151,52
2529.310544,-4,-35,1151,52
2529.31149,-4,-40,1151,52
2529.312467,-4,-45,1151,52
2529.313469,-2,-40,1151,52
2529.315933,0,-31,1151,52
2529.315958,5,-6,1151,52
2529.31646,10,9,1151,52
2529.317442,10,4,1151,52
2529.318462,7,20,1151,52
2529.31943,4,49,1151,52
2529.320438,3,68,1151,52
2529.321426,2,53,1151,52
2529.322419,2,22,1151,52
2529.323398,2,38,1151,52
2529.324376,4,55,1151,52
2529.3254,6,45,1151,52
2529.326367,7,17,1151,52
2529.327364,6,-30,1151,52
2529.328348,4,-52,1151,52
2529.329351,4,-31,1151,52
2529.330354,6,17,1151,52
2529.331336,11,54,1151,52
2529.332365,16,57,1151,52
2529.333322,20,46,1151,52
2529.334319,24,42,1151,52
2529.335316,27,66,1151,52
2529.336319,33,110,1151,52
2529.337325,39,138,1151,52
2529.338297,45,144,1151,52
2529.339278,49,115,1151,52
2529.340273,48,48,1151,52
2529.341267,46,28,1151,52
2529.34227,49,71,1151,52
2529.343252,52,108,1151,52
2529.344342,53,70,1151,52
2529.345255,52,13,1151,52
2529.346239,49,-32,1151,52
2529.347229,49,-25,1151,52
2529.348223,53,18,1151,52
2529.349229,57,48,1151,52
2529.35023,58,47,1151,52
2529.351216,56,17,1151,52
2529.352198,53,-18,1151,52
2529.353245,50,-10,1151,52
2529.354198,49,24,1151,52
2529.355421,48,54,1151,52
2529.356184,47,81,1151,52
2529.357182,44,85,1151,52
2529.358202,40,63,1151,52
2529.359163,37,52,1151,52
2529.360279,35,11,1151,52
2529.361191,33,-19,1151,52
2529.362153,30,6,1151,52
2529.363131,26,29,1151,52
2529.364125,23,6,1151,52
2529.365127,21,-15,1151,52
2529.366107,23,12,1151,52
2529.367114,27,58,1151,52
2529.368117,32,104,1151,52
2529.369137,36,136,1151,52
2529.370111,40,127,1151,52
2529.371145,44,89,1151,52
2529.372113,48,76,1151,52
2529.373089,51,43,1151,52
2529.374062,51,20,1151,52
2529.375066,50,44,1151,52
2529.376033,48,40,1151,52
2529.377027,45,24,1151,52
2529.378022,42,-9,1151,52
2529.379031,37,-45,1151,52
2529.38003,34,-43,1151,52
2529.38101,37,31,1151,52
2529.382012,42,111,1151,52
2529.383007,49,167,1151,52
2529.384013,57,176,1151,52
2529.384989,66,150,1151,52
2529.385978,73,164,1151,52
2529.386981,79,165,1151,52
2529.387962,80,136,1151,52
2529.388975,80,133,1151,52
2529.389956,78,87,1151,52
2529.390939,74,10,1151,52
2529.391933,71,11,1151,52
2529.392946,72,71,1151,52
2529.393919,76,105,1151,52
2529.394915,78,75,1151,52
2529.39592,78,49,1151,52
2529.396923,80,48,1151,52
2529.3979,82,44,1151,52
2529.398903,86,26,1151,52
2529.399906,89,21,1151,52
2529.400891,89,35,1151,52
2529.401882,87,63,1151,52
2529.402863,84,107,1151,52
2529.403886,82,134,1151,52
2529.404871,81,141,1151,52
2529.405864,80,134,1151,52
2529.406897,77,108,1151,52
2529.407866,75,106,1151,52
2529.408818,75,131,1151,52
2529.409809,77,122,1151,52
2529.410803,81,95,1151,52
2529.411803,85,82,1151,52
2529.412787,84,55,1151,52
2529.413769,81,35,1151,52
2529.41478,79,38,1151,52
2529.415803,78,37,1151,52
2529.416797,78,43,1151,52
2529.417773,77,36,1151,52
2529.41877,78,37,1151,52
2529.419767,80,67,1151,52
2529.420745,82,72,1151,52
2529.421749,82,67,1151,52
2529.42272,81,73,1151,52
2529.423719,78,75,1151,52
2529.424726,75,94,1151,52
2529.425734,73,90,1151,52
2529.426704,72,76,1151,52
2529.427753,69,61,1151,52
2529.428688,66,65,1151,52
2529.429693,65,104,1151,52
2529.430683,67,140,1151,52
2529.431674,69,123,1151,52
2529.43266,71,83,1151,52
2529.433635,72,61,1151,52
2529.434659,73,52,1151,52
2529.435621,73,38,1151,52
2529.436652,72,32,1151,52
2529.437654,73,55,1151,52
2529.438631,75,81,1151,52
2529.439643,75,50,1151,52
2529.440606,72,24,1151,52
2529.441599,72,65,1151,52
2529.442603,74,101,1151,52
2529.44359,75,102,1151,52
2529.444568,74,81,1151,52
2529.445578,72,48,1151,52
2529.446555,69,17,1151,52
2529.447565,67,18,1151,52
2529.448576,66,39,1151,52
2529.449555,63,42,1151,52
2529.45055,58,50,1151,52
2529.45155,55,55,1151,52
2529.452537,51,18,1151,52
2529.453667,47,-25,1151,52
2529.45452,42,-59,1151,52
2529.455501,35,-101,1151,52
2529.45651,27,-115,1151,52
2529.457463,20,-82,1151,52
2529.45853,14,-41,1151,52
2529.459499,11,-15,1151,52
2529.460482,10,0,1151,52
2529.461473,8,22,1151,52
2529.462463,3,4,1151,52
2529.463446,-3,-31,1151,52
2529.464441,-10,-63,1151,52
2529.465466,-16,-68,1151,52
2529.466427,-20,-67,1151,52
2529.467448,-25,-91,1151,52
2529.468398,-33,-109,1151,52
2529.469437,-40,-95,1151,52
2529.47042,-46,-83,1151,52
2529.471409,-53,-84,1151,52
2529.472407,-57,-47,1151,52
2529.473428,-56,-21,1151,52
2529.474392,-55,-42,1151,52
2529.475406,-52,-39,1151,52
2529.47636,-47,1,1151,52
2529.477356,-44,-26,1151,52
2529.478352,-45,-64,1151,52
2529.479346,-46,-28,1151,52
2529.480337,-46,-16,1151,52
2529.48134,-51,-80,1151,52
2529.482327,-58,-122,1151,52
2529.483324,-64,-152,1151,52
2529.484432,-69,-169,1151,52
2529.485324,-72,-116,1151,52
2529.486309,-73,-96,1151,52
2529.487325,-74,-109,1151,52
2529.488305,-73,-83,1151,52
2529.489264,-71,-65,1151,52
2529.490264,-69,-51,1151,52
2529.491265,-68,-46,1151,52
2529.492267,-68,-58,1151,52
2529.493247,-71,-80,1151,52
2529.494245,-73,-85,1151,52
2529.495308,-74,-52,1151,52
2529.496227,-75,-16,1151,52
2529.497211,-74,-14,1151,52
2529.498214,-72,-19,1151,52
2529.499197,-72,-33,1151,52
2529.500189,-75,-69,1151,52
2529.501262,-76,-111,1151,52
2529.502182,-77,-134,1151,52
2529.50319,-75,-113,1151,52
2529.50417,-71,-95,1151,52
2529.505209,-70,-91,1151,52
2529.506194,-70,-97,1151,52
2529.507151,-69,-95,1151,52
2529.508176,-70,-90,1151,52
2529.509144,-69,-56,1151,52
2529.510143,-66,22,1151,52
2529.51114,-62,36,1151,52
2529.512144,-59,-1,1151,52
2529.513113,-58,-57,1151,52
2529.514107,-59,-106,1151,52
2529.515102,-63,-131,1151,52
2529.516111,-66,-95,1151,52
2529.517095,-67,-17,1151,52
2529.518076,-66,2,1151,52
2529.519096,-64,-8,1151,52
2529.520097,-63,-41,1151,52
2529.521074,-62,-90,1151,52
