timestamp,New ECG Sample
3216.618911,-128
3216.619881,-117
3216.620911,-115
3216.621908,-117
3216.62291,-108
3216.623883,-89
3216.625,-68
3216.625899,-41
3216.62688,-3
3216.627879,43
3216.628882,60
3216.629868,70
3216.630849,73
3216.631902,52
3216.632905,23
3216.633894,-37
3216.6349,-90
3216.635903,-106
3216.636993,-79
3216.637984,-17
3216.638859,19
3216.639861,4
3216.64087,-43
3216.641882,-83
3216.64288,-94
3216.643888,-87
3216.644854,-61
3216.645874,-22
3216.646871,4
3216.647859,-10
3216.648967,-31
3216.649892,-42
3216.65087,-52
3216.651901,-58
3216.65287,-73
3216.654009,-84
3216.654897,-83
3216.655872,-74
3216.65686,-51
3216.657882,-14
3216.658871,20
3216.659883,55
3216.661067,86
3216.661885,99
3216.662894,96
3216.663883,82
3216.664857,54
3216.665904,13
3216.666901,-43
3216.667913,-82
3216.668887,-116
3216.669916,-156
3216.670908,-181
3216.671983,-185
3216.672893,-175
3216.673892,-130
3216.674869,-50
3216.675882,22
3216.676871,65
3216.677868,88
3216.678887,98
3216.679871,92
3216.680873,80
3216.681864,42
3216.682893,-3
3216.683972,-28
3216.684884,-55
3216.685905,-91
3216.686899,-118
3216.687889,-117
3216.688898,-92
3216.68988,-58
3216.690873,-28
3216.691885,8
3216.692874,35
3216.693888,41
3216.694913,50
3216.695884,60
3216.696878,53
3216.697904,26
3216.69885,-21
3216.699894,-52
3216.700892,-58
3216.701968,-78
3216.7029,-103
3216.703962,-109
3216.704896,-92
3216.706001,-59
3216.70689,-53
3216.70788,-61
3216.708868,-45
3216.7099,7
3216.71087,66
3216.711889,107
3216.712879,126
3216.713864,99
3216.714826,42
3216.715873,-26
3216.716901,-74
3216.717885,-105
3216.719771,-111
3216.720043,-102
3216.720898,-83
3216.721878,-70
3216.722874,-41
3216.723912,4
3216.724889,37
3216.725891,69
3216.726893,101
3216.727878,119
3216.728868,132
3216.729867,134
3216.730852,107
3216.731849,65
3216.73287,12
3216.733887,-19
3216.734879,-22
3216.735901,-36
3216.736865,-61
3216.737898,-94
3216.738882,-109
3216.739879,-88
3216.740993,-44
3216.741897,-13
3216.742891,10
3216.743867,30
3216.744871,51
3216.745855,51
3216.746855,50
3216.747871,51
3216.748853,31
3216.749913,-2
3216.750888,-38
3216.751875,-79
3216.752915,-100
3216.753866,-95
3216.754865,-68
3216.755864,-30
3216.756859,-9
3216.757861,5
3216.758866,12
3216.759862,11
3216.760857,21
3216.761871,37
3216.76286,40
3216.763857,24
3216.764862,9
3216.765865,-6
3216.766861,-27
3216.767883,-49
3216.768916,-65
3216.769887,-73
3216.770896,-69
3216.771895,-63
3216.772883,-62
3216.773865,-58
3216.774873,-35
3216.775863,6
3216.776856,60
3216.777871,106
3216.778861,128
3216.779852,123
3216.780843,90
3216.781844,30
3216.782831,-25
3216.783849,-64
3216.784881,-90
3216.785892,-105
3216.786871,-128
3216.78787,-126
3216.788877,-90
3216.789885,-53
3216.790931,-27
3216.791857,-5
3216.792859,28
3216.793874,64
3216.794861,98
3216.795859,111
3216.796852,107
3216.797845,101
3216.798898,75
3216.799866,20
3216.800845,-24
3216.801902,-34
3216.802878,-39
3216.803913,-54
3216.804875,-61
3216.80588,-45
3216.806885,-23
3216.807893,19
3216.80886,49
3216.809886,66
3216.810847,78
3216.811865,94
3216.812869,106
3216.813849,89
3216.814868,47
3216.815851,1
3216.816854,-30
3216.817857,-46
3216.818885,-58
3216.819885,-76
3216.820875,-72
3216.821869,-60
3216.822867,-62
3216.823867,-56
3216.824862,-22
3216.825861,15
3216.82687,33
3216.827863,46
3216.828847,64
3216.829858,72
3216.830874,75
3216.831853,62
3216.832864,34
3216.833849,11
3216.834865,-7
3216.835902,-29
3216.836885,-60
3216.83789,-97
3216.838862,-111
3216.839884,-93
3216.840852,-65
3216.84187,-33
3216.842862,16
3216.843861,59
3216.844848,83
3216.84588,93
3216.846854,99
3216.847857,91
3216.848842,57
3216.849845,9
3216.850827,-34
3216.851873,-80
3216.852873,-123
3216.853922,-136
3216.854875,-122
3216.855874,-79
3216.856865,-37
3216.857853,-2
3216.858867,40
3216.859854,80
3216.860867,113
3216.86187,131
3216.862866,131
3216.86387,103
3216.864869,56
3216.865865,18
3216.866848,-8
3216.867858,-22
3216.868859,-35
3216.869875,-46
3216.870873,-53
3216.871866,-57
3216.872874,-59
3216.874029,-56
3216.874891,-31
3216.875858,25
3216.876855,69
3216.877869,89
3216.878865,102
3216.879867,119
3216.880851,110
3216.881896,77
3216.882866,34
3216.883851,-9
3216.884858,-45
3216.885868,-79
3216.886872,-114
3216.887888,-151
3216.888901,-176
3216.889889,-150
3216.890883,-84
3216.891858,-18
3216.89285,35
3216.89386,75
3216.894866,110
3216.895873,124
3216.896871,107
3216.897872,83
3216.898852,76
3216.899842,54
3216.900847,8
3216.901849,-29
3216.902848,-72
3216.90396,-118
3216.904884,-125
3216.905872,-91
3216.906862,-36
3216.907883,2
3216.908852,28
3216.909874,65
3216.910866,108
3216.911848,137
3216.912848,137
3216.913849,109
3216.914863,63
3216.91584,10
3216.91685,-28
3216.917851,-39
3216.91884,-40
3216.919857,-40
3216.920864,-34
3216.921867,-25
3216.922889,-10
3216.923875,22
3216.924931,79
3216.925842,129
3216.926849,152
3216.927873,166
3216.928911,165
3216.929892,111
3216.930892,40
3216.931853,-9
3216.932873,-29
3216.933853,-41
3216.934846,-53
3216.93584,-69
3216.936851,-66
3216.937884,-46
3216.938892,-33
3216.939875,-11
3216.940851,16
3216.941904,22
3216.942871,40
3216.943849,79
3216.944857,112
3216.945863,138
3216.946854,156
3216.947836,163
3216.94887,148
3216.949845,101
3216.950845,53
3216.951875,39
3216.952884,39
3216.953842,39
3216.954891,46
3216.955899,52
3216.95688,40
3216.957873,29
3216.958877,39
3216.95986,82
3216.960876,120
3216.961855,120
3216.962841,100
3216.963861,89
3216.964846,85
3216.965857,74
3216.96685,56
3216.967872,35
3216.968863,31
3216.969854,19
3216.970854,-9
3216.971865,-7
3216.972871,27
3216.973883,63
3216.974863,99
3216.975879,137
3216.976847,172
3216.97786,200
3216.97885,213
3216.97987,221
3216.98087,222
3216.981841,167
3216.982904,83
3216.983858,14
3216.984862,-44
3216.985829,-86
3216.986889,-96
3216.987856,-101
3216.988874,-110
3216.989856,-90
3216.990905,-32
3216.991863,23
3216.992867,57
3216.993867,78
3216.994854,81
3216.995864,73
3216.996845,57
3216.997856,21
3216.998856,-14
3216.999841,-38
3217.000847,-58
3217.001876,-75
3217.002851,-105
3217.003842,-138
3217.00485,-147
3217.005862,-121
3217.006877,-72
3217.007872,-5
3217.008866,53
3217.00986,77
3217.010846,84
3217.011901,72
3217.012848,39
3217.013853,-13
3217.014843,-41
3217.015838,-58
3217.016846,-72
3217.017825,-67
3217.018834,-69
3217.019837,-90
3217.020843,-110
3217.021839,-105
3217.022856,-81
3217.023884,-49
3217.024869,-22
3217.025857,5
3217.026867,31
3217.027851,53
3217.028861,64
3217.029859,56
3217.030861,15
3217.031883,-30
3217.032856,-65
3217.033833,-79
3217.034856,-82
3217.035848,-92
3217.036846,-104
3217.037837,-125
3217.038849,-139
3217.039868,-122
3217.040868,-70
3217.04187,-24
3217.042857,15
3217.043901,91
3217.044877,164
3217.045855,195
3217.046853,203
3217.047863,182
3217.048851,119
3217.049857,22
3217.050842,-58
3217.051874,-102
3217.052847,-123
3217.053849,-130
3217.05487,-131
3217.055823,-113
3217.05687,-61
3217.05787,6
3217.058871,52
3217.059881,95
3217.060881,145
3217.061872,188
3217.062855,219
3217.063836,235
3217.06486,240
3217.065862,235
3217.066858,219
3217.067855,190
3217.068846,176
3217.069847,183
3217.07082,206
3217.071832,243
3217.072826,289
3217.073867,339
3217.074863,395
3217.075876,431
3217.07685,429
3217.077847,420
3217.078871,404
3217.079852,379
3217.080871,340
3217.081841,296
3217.082843,253
3217.083857,207
3217.084844,109
3217.085831,-13
3217.08684,-96
3217.087834,-147
3217.088819,-160
3217.089816,-125
3217.09087,-96
3217.09185,-104
3217.092866,-96
3217.093856,-49
3217.094871,17
3217.09586,44
3217.096877,22
3217.09784,-8
3217.098869,-42
3217.099863,-80
3217.100815,-107
3217.101834,-115
3217.102849,-110
3217.103833,-90
3217.10489,-54
3217.105827,-24
3217.106832,-3
3217.107864,-2
3217.10885,-18
3217.109876,-17
3217.11085,16
3217.111864,55
3217.112898,83
3217.113856,89
3217.114852,76
3217.115836,54
3217.116849,40
3217.117846,20
3217.118838,-11
3217.119848,-42
3217.121111,-61
3217.122116,-71
3217.123108,-66
3217.124111,-33
3217.125102,5
3217.1261,44
3217.127087,87
3217.128119,117
3217.129102,131
3217.130099,128
3217.131096,94
3217.132079,44
3217.133914,-5
3217.134091,-33
3217.135141,-53
3217.136103,-61
3217.137086,-63
3217.138091,-55
3217.139081,-35
3217.140076,-16
3217.141077,10
3217.142132,8
3217.143065,-15
3217.144075,-26
3217.145083,-15
3217.146084,17
3217.147067,52
3217.148052,72
3217.149043,62
3217.150053,33
3217.151032,2
3217.152051,-27
3217.15305,-55
3217.154053,-74
3217.155027,-86
3217.156045,-84
3217.157062,-54
3217.158034,-18
3217.159033,10
3217.160041,23
3217.161041,29
3217.162018,39
3217.163001,41
3217.164002,36
3217.165018,29
3217.166021,16
3217.167028,7
3217.168009,-12
3217.16902,-36
3217.170052,-51
3217.170983,-50
3217.172009,-43
3217.172987,-54
3217.174025,-46
3217.175014,-7
3217.176017,36
3217.177004,81
3217.178002,118
3217.179042,118
3217.180329,83
3217.181704,57
3217.182001,29
3217.182991,-16
3217.18398,-31
3217.184982,-19
3217.185999,-15
3217.186994,-41
3217.188,-76
3217.189023,-88
3217.190012,-70
3217.190971,-25
3217.191976,26
3217.192983,64
3217.193967,85
3217.195012,104
3217.196159,123
