timestamp,New ECG Sample
2881.705059,-43
2881.706047,6
2881.707018,17
2881.708018,28
2881.708986,72
2881.709977,84
2881.710983,41
2881.711995,10
2881.712991,-6
2881.714022,-33
2881.714972,-27
2881.715954,8
2881.716969,28
2881.717941,-32
2881.718975,-139
2881.719908,-172
2881.720948,-87
2881.721938,68
2881.722918,196
2881.723915,213
2881.725331,114
2881.726075,-18
2881.726887,-76
2881.727873,-80
2881.728876,-53
2881.729883,0
2881.730921,38
2881.731852,49
2881.732835,19
2881.733836,-21
2881.734845,-63
2881.735857,-66
2881.73682,4
2881.737835,93
2881.738792,160
2881.739807,204
2881.740788,208
2881.74178,169
2881.742777,107
2881.743774,29
2881.744751,-22
2881.745773,-50
2881.746752,-64
2881.747764,-81
2881.74875,-77
2881.749754,-77
2881.750738,-82
2881.751733,-74
2881.752734,-58
2881.753704,-57
2881.754687,-49
2881.755709,-34
2881.75669,-11
2881.757677,45
2881.758677,103
2881.759654,144
2881.760648,149
2881.761701,114
2881.762686,42
2881.763641,-34
2881.76464,-91
2881.76561,-103
2881.76664,-63
2881.767645,-33
2881.768644,-1
2881.769591,53
2881.770587,43
2881.771596,-1
2881.772642,11
2881.773594,93
2881.77458,158
2881.775557,193
2881.776549,196
2881.777568,147
2881.778561,61
2881.779527,-48
2881.780532,-128
2881.781527,-122
2881.782508,-46
2881.783533,-2
2881.78448,-26
2881.785525,-49
2881.786483,-50
2881.787601,-37
2881.788921,-15
2881.79084,-4
2881.790886,-23
2881.79147,-48
2881.792465,-24
2881.793465,-1
2881.794481,-30
2881.795454,-56
2881.796465,-66
2881.797494,-82
2881.798448,-121
2881.799437,-175
2881.80045,-171
2881.8014,-130
2881.802384,-121
2881.803421,-144
2881.804369,-139
2881.805362,-108
2881.806364,-64
2881.807435,4
2881.80836,46
2881.809354,60
2881.810334,48
2881.81133,29
2881.812309,-18
2881.813307,-64
2881.814333,-94
2881.815297,-148
2881.816293,-217
2881.817285,-253
2881.818285,-236
2881.819267,-182
2881.820253,-149
2881.82125,-129
2881.822258,-110
2881.823246,-92
2881.824246,-65
2881.825225,-38
2881.826193,-22
2881.827224,-10
2881.82824,6
2881.829217,13
2881.830198,3
2881.831198,11
2881.832179,43
2881.833181,67
2881.834189,35
2881.835194,-38
2881.836224,-92
2881.837164,-94
2881.838153,-66
2881.839128,-45
2881.840134,-50
2881.841132,-78
2881.842127,-97
2881.843106,-105
2881.844104,-76
2881.845116,-54
2881.846147,-45
2881.847097,-67
2881.84811,-114
2881.849078,-130
2881.850108,-113
2881.851181,-107
2881.852064,-102
2881.853039,-30
2881.854075,61
2881.85506,96
2881.856184,86
2881.857047,55
2881.858024,65
2881.859004,109
2881.860002,132
2881.860993,115
2881.862004,72
2881.863007,37
2881.864026,-2
2881.864959,-65
2881.865956,-137
2881.867012,-182
2881.867945,-191
2881.868966,-177
2881.869959,-132
2881.87092,-62
2881.871923,-25
2881.872922,-50
2881.873951,-86
2881.874895,-110
2881.87587,-78
2881.876886,22
2881.877878,102
2881.87889,117
2881.879892,85
2881.880932,32
2881.881897,-31
2881.882859,-85
2881.883865,-173
2881.884861,-221
2881.885917,-178
2881.886886,-48
2881.88821,106
2881.888824,138
2881.889862,76
2881.890806,22
2881.891797,23
2881.892773,35
2881.893779,35
2881.894767,39
2881.895766,34
2881.896749,14
2881.897735,-10
2881.899245,-4
2881.900557,8
2881.900739,-52
2881.901724,-180
2881.902722,-242
2881.903722,-171
2881.90471,-66
2881.905701,34
2881.906679,116
2881.907678,170
2881.908672,158
2881.909654,130
2881.910672,98
2881.911645,66
2881.912677,5
2881.913643,-71
2881.914654,-130
2881.915643,-154
2881.916614,-124
2881.917609,-87
2881.918604,-75
2881.919576,-57
2881.920606,-38
2881.921591,29
2881.92257,79
2881.923557,73
2881.924565,80
2881.925556,104
2881.926538,78
2881.927531,-28
2881.928541,-111
2881.92957,-122
2881.93054,-127
2881.931528,-135
2881.932518,-161
2881.933494,-201
2881.934511,-258
2881.935492,-264
2881.936514,-188
2881.937531,-77
2881.938507,-13
2881.939511,52
2881.940484,108
2881.941494,140
2881.942435,138
2881.943449,100
2881.944446,63
2881.945497,9
2881.946434,-42
2881.947465,-22
2881.948415,24
2881.949446,33
2881.950399,7
2881.951412,-7
2881.952665,-51
2881.953407,-103
2881.95439,-101
2881.955382,-48
2881.956333,25
2881.957361,95
2881.958352,137
2881.959349,149
2881.960358,150
2881.961373,111
2881.96233,-23
2881.96332,-169
2881.964342,-225
2881.965294,-197
2881.966291,-202
2881.967301,-246
2881.968266,-254
2881.969359,-198
2881.970293,-134
2881.971309,-90
2881.972368,18
2881.97327,126
2881.974286,131
2881.975236,126
2881.976221,176
2881.977203,195
2881.978255,145
2881.981726,56
2881.981756,-38
2881.981855,-81
2881.98239,-81
2881.98388,-84
2881.984179,-63
2881.985144,3
2881.9862,132
2881.987202,239
2881.988213,262
2881.989131,223
2881.990156,126
2881.991124,-7
2881.992133,-98
2881.993136,-107
2881.994147,-56
2881.995125,7
2881.996109,38
2881.997078,16
2881.998102,-54
2881.999085,-112
2882.000074,-109
2882.001079,-74
2882.002069,-54
2882.003109,-55
2882.004048,-56
2882.005036,-63
2882.006039,-78
2882.007038,-76
2882.00803,-62
2882.009023,-51
2882.009992,-38
